origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-18,ARI incidence,2,2026-02-22,GB-SCT,quantile,0.85,205.1721506049164
2026-02-18,ARI incidence,2,2026-02-22,GB-SCT,quantile,0.9,211.54767860456224
2026-02-18,ARI incidence,2,2026-02-22,GB-SCT,quantile,0.95,220.8017297419988
2026-02-18,ARI incidence,2,2026-02-22,GB-SCT,quantile,0.975,227.20158465541127
2026-02-18,ARI incidence,2,2026-02-22,GB-SCT,quantile,0.99,232.41935586269503
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.01,125.4601008005491
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.025,131.19586298936824
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.05,136.95238510703985
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.1,146.548423086549
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.15,152.54911533386576
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.2,158.9252001344823
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.25,165.86941747005375
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.3,172.38828556071107
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.35,178.57501567686953
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.4,182.8455436544356
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.45,187.090546440605
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.5,191.2708572403888
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.55,196.1851835879368
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.6,201.1014015355036
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.65,207.3534506125126
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.7,213.32180303528523
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.75,221.43241553465745
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.8,229.949762236985
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.85,240.73974004761607
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.9,253.20230410931924
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.95,278.360587978922
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.975,293.8784590802932
2026-02-18,ARI incidence,3,2026-03-01,GB-SCT,quantile,0.99,310.93997852356574
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.01,123.227290845854
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.025,128.3692187098252
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.05,135.2344477518438
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.1,145.43643548820356
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.15,151.14716256581042
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.2,157.8689013643399
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.25,165.3310892061491
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.3,172.6966719934203
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.35,178.99590237360547
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.4,185.1191622078468
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.45,190.811136719166
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.5,196.44563225353343
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.55,203.90121720542348
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.6,212.50972122499172
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.65,220.8302244424732
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.7,233.13292557663647
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.75,246.29698132566705
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.8,262.7125271175312
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.85,282.7891400615416
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.9,311.5614005519714
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.95,362.6083770636544
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.975,397.5703530558316
2026-02-18,ARI incidence,4,2026-03-08,GB-SCT,quantile,0.99,430.1872443860568
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.01,901.9002119330056
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.025,913.8117420640958
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.05,927.2175663611368
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.1,943.637731317583
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.15,957.5336464465256
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.2,968.9978405917938
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.25,979.047796941698
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.3,988.8950551037884
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.35,997.4738564715492
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.4,1005.3728042802572
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.45,1013.1926125628264
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.5,1021.9484008701525
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.55,1030.8770630558324
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.6,1040.271930403523
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.65,1050.466421084761
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.7,1060.0509834414263
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.75,1069.6211403301795
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.8,1082.1626525689028
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.85,1095.2001211090558
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.9,1116.2926065398487
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.95,1141.9396687550568
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.975,1169.2999453171851
2026-02-18,ILI incidence,-1,2026-02-01,GR,quantile,0.99,1195.692010794787
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.01,832.4216996923104
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.025,836.9451260472222
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.05,842.8292717188638
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.1,855.4282473286786
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.15,865.8941985943088
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.2,876.5493053361974
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.25,885.5219321714803
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.3,894.7302331268766
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.35,904.1903001194166
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.4,912.2941563482028
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.45,920.5217348610622
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.5,929.068126509582
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.55,937.8748758626804
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.6,946.2479803394529
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.65,954.863864158092
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.7,963.3846771998412
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.75,971.8353168613378
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.8,980.9977247942412
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.85,989.2247765966576
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.9,997.2678420866098
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.95,1006.1337578501384
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.975,1010.3966302404556
2026-02-18,ILI incidence,0,2026-02-08,GR,quantile,0.99,1013.3912650193864
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.01,631.2955307659146
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.025,657.7918415729987
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.05,675.2230495712749
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.1,699.5109185596298
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.15,715.2801551213579
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.2,727.7805538658157
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.25,737.9511409068639
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.3,747.93911035452
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.35,757.0130852497474
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.4,765.9802707399984
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.45,773.9200995044262
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.5,782.2417930001424
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.55,790.5289284123107
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.6,798.7371356155005
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.65,807.4564707309878
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.7,816.6949984262137
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.75,826.2962953826085
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.8,837.031520270787
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.85,850.7722763914036
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.9,865.3385625026501
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.95,889.3156553287763
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.975,909.2343668208368
2026-02-18,ILI incidence,1,2026-02-15,GR,quantile,0.99,926.7732153439522
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.01,496.3012213426531
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.025,519.7436752224456
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.05,545.2811863477543
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.1,578.539123711261
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.15,597.1854755027175
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.2,614.2148216878995
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.25,629.792964068845
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.3,642.6982648247409
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.35,652.3280913783525
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.4,663.4048099936607
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.45,674.5672785116377
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.5,685.420955304446
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.55,696.8543268480823
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.6,706.706206332164
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.65,715.9866642143717
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.7,726.2857553242856
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.75,735.9083034438809
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.8,749.4354647248533
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.85,764.1435989216486
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.9,783.5984324744603
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.95,812.4494111314688
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.975,837.9950501925211
2026-02-18,ILI incidence,2,2026-02-22,GR,quantile,0.99,861.6640190834154
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.01,419.74592869901807
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.025,439.9224890750685
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.05,469.0568360472126
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.1,499.7876654610813
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.15,524.0760205095688
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.2,542.3784514390437
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.25,558.3207690933832
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.3,572.4952142916817
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.35,586.1283251971548
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.4,598.5416920418212
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.45,610.3408036095071
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.5,623.1701491206519
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.55,634.019687970911
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.6,643.9826353502441
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.65,656.18091348794
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.7,667.8264294251638
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.75,681.1559954359902
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.8,694.3887321308314
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.85,709.7907023700836
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.9,727.9541362302106
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.95,756.0054179470161
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.975,781.2655065954956
2026-02-18,ILI incidence,3,2026-03-01,GR,quantile,0.99,807.7898486887583
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.01,379.27034093309527
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.025,397.31938179035535
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.05,423.2627875156608
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.1,453.27133086956775
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.15,476.291163068439
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.2,496.280661392309
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.25,512.0443765616754
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.3,529.6724406854091
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.35,543.105596759191
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.4,556.1610452499181
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.45,568.2835330086602
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.5,580.7401564108371
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.55,590.6490597661339
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.6,603.408957889408
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.65,616.788992876756
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.7,630.056529360325
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.75,642.6337006528645
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.8,658.1450620663641
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.85,674.2931689008926
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.9,693.436413228396
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.95,719.4727996753875
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.975,737.5588966206918
2026-02-18,ILI incidence,4,2026-03-08,GR,quantile,0.99,764.6899598760805
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.01,552.0160536168919
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.025,565.5598519039879
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.05,579.6018169098261
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.1,593.7540302286155
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.15,604.4363983450493
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.2,613.3299583842144
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.25,621.4126159568395
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.3,629.7140372272446
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.35,637.2660823515718
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.4,645.1269936992683
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.45,652.2295174893461
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.5,659.0386605477185
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.55,665.9184386725493
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.6,673.5477193184926
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.65,680.9693691513522
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.7,689.7105338183634
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.75,700.6902438336256
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.8,711.8541161581217
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.85,723.7437122846088
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.9,741.0472302690953
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.95,764.3403340202892
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.975,781.9387960823332
2026-02-18,ILI incidence,-1,2026-02-01,HU,quantile,0.99,801.043477772108
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.01,2408.5999538331826
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.025,2441.709076884707
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.05,2474.541164921385
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.1,2510.5027725574537
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.15,2537.700933893808
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.2,2562.12695262889
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.25,2584.428089842413
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.3,2604.997605486337
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.35,2625.1987731983218
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.4,2642.178079634193
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.45,2660.5045123591467
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.5,2678.5728030836863
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.55,2695.803060909138
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.6,2715.36362358986
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.65,2736.597579589482
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.7,2761.0447304854897
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.75,2783.734814265996
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.8,2806.5669090066667
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.85,2838.327616291146
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.9,2877.6031304592134
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.95,2937.570171256949
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.975,2978.504252182381
2026-02-18,ARI incidence,-1,2026-02-01,HU,quantile,0.99,3019.84435350031
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.01,722.8059925713072
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.025,725.5198225504012
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.05,731.5114195488942
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.1,741.0909065712511
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.15,751.915499204422
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.2,761.1260361965325
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.25,769.2969100906084
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.3,777.199819157361
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.35,784.5085074123527
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.4,791.2363044613269
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.45,798.090821653398
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.5,804.5610007920338
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.55,811.944782098956
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.6,818.7618125965697
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.65,826.0875012488818
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.7,833.673851617964
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.75,841.4110490263969
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.8,849.1380289225654
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.85,856.8029650761682
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.9,864.4724367886913
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.95,872.7280651545314
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.975,876.6634367194284
2026-02-18,ILI incidence,0,2026-02-08,HU,quantile,0.99,879.269232750586
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.01,2675.4079836763785
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.025,2686.766575387863
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.05,2706.389423361281
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.1,2744.270849938136
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.15,2778.3043606729348
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.2,2806.7500730124093
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.25,2833.3194761346003
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.3,2858.099422007116
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.35,2883.4564926006424
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.4,2906.9975029413863
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.45,2932.08114316262
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.5,2953.0619765207684
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.55,2976.8632077228403
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.6,3000.236774456125
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.65,3026.7368364131
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.7,3055.174423279872
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.75,3083.071600251134
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.8,3112.165337723562
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.85,3142.8112604977086
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.9,3177.541731468492
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.95,3212.6672326158287
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.975,3233.407375624364
2026-02-18,ARI incidence,0,2026-02-08,HU,quantile,0.99,3248.2247403914744
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.01,688.8869454152061
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.025,717.5133158652978
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.05,736.6313102487436
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.1,761.9404710197992
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.15,780.2549339883656
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.2,797.5214015317015
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.25,810.8974161982148
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.3,826.3038625125866
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.35,839.4964140648067
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.4,852.638999262027
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.45,864.921791408636
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.5,876.8245617007607
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.55,891.0772961638638
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.6,904.9422059244868
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.65,918.7843919989152
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.7,934.8745041659718
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.75,951.3472744812636
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.8,970.9186068011472
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.85,993.0729934989728
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.9,1023.5472261904498
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.95,1061.0302913825244
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.975,1095.3280387781174
2026-02-18,ILI incidence,1,2026-02-15,HU,quantile,0.99,1127.4714899395865
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.01,2630.33344090572
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.025,2669.509199855491
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.05,2711.0099275522125
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.1,2768.5646383393405
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.15,2809.38864308088
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.2,2849.6344589211835
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.25,2891.028063389812
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.3,2927.3798423259127
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.35,2962.157036301038
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.4,2998.090750911704
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.45,3039.66475726201
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.5,3081.054812315092
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.55,3122.4225825835
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.6,3163.8044562565137
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.65,3208.95307697237
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.7,3253.2698077633995
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.75,3301.433934949542
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.8,3355.1291076322163
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.85,3425.9304411644125
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.9,3514.153098462564
2026-02-18,ARI incidence,1,2026-02-15,HU,quantile,0.95,3664.3113546435934
