origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.65,3.5386780012649326
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.65,2.0047948527787143
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.65,1.1152092264624598
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.65,0.6044469956216563
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.7,3.5973682808934027
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.7,2.0655300400388708
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.7,1.1543048710366892
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.7,0.6376773361456575
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.75,3.697447834851659
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.75,2.1410272662651257
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.75,1.227034169341856
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.75,0.6772372947050778
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.8,3.798527714975116
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.8,2.228559872391916
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.8,1.2969161195909864
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.8,0.7246180869344029
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.85,3.92069334212049
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.85,2.337414307904711
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.85,1.3596371300813646
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.85,0.7708642947555726
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.9,4.0289854930666165
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.9,2.424299704579437
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.9,1.4318256588361968
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.9,0.823294493609138
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.95,4.196585375643047
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.95,2.55977031737106
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.95,1.5294672865997263
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.95,0.8995462892347436
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.975,4.3338925100894246
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.975,2.6704094981304043
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.975,1.6142713690674826
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.975,0.9731144032145569
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.99,4.496048809198747
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.99,2.825882990835487
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.99,1.7220661501466183
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.99,1.0421978623640495
2026-02-25,ILI incidence,2026-02-22,1,HR,median,,3.3907359617790203
2026-02-25,ILI incidence,2026-03-01,2,HR,median,,1.8833909290746544
2026-02-25,ILI incidence,2026-03-08,3,HR,median,,1.0273137897231215
2026-02-25,ILI incidence,2026-03-15,4,HR,median,,0.5471606336035071
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.01,539.6319423368055
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.01,379.01851481016627
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.01,247.19905663938258
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.01,152.86430571235908
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.025,546.5899409012567
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.025,389.69408421119437
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.025,260.13006914589846
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.025,164.12492865800564
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.05,554.5400215583786
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.05,402.0401436066726
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.05,271.36606688567844
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.05,173.17289641606533
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.1,570.4308282889338
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.1,425.40817699917534
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.1,295.9161388469172
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.1,195.00482732803928
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.15,578.186592542932
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.15,439.0981612034283
