target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,FI,2026-02-25,2026-03-15,0.35,4,quantile,54.7474809529234
ILI incidence,FI,2026-02-25,2026-03-15,0.4,4,quantile,58.7863258028414
ILI incidence,FI,2026-02-25,2026-03-15,0.45,4,quantile,63.9141013409257
ILI incidence,FI,2026-02-25,2026-03-15,0.5,4,quantile,68.7008977791676
ILI incidence,FI,2026-02-25,2026-03-15,0.55,4,quantile,74.1440924756998
ILI incidence,FI,2026-02-25,2026-03-15,0.6,4,quantile,78.0585624280601
ILI incidence,FI,2026-02-25,2026-03-15,0.65,4,quantile,83.5389610029052
ILI incidence,FI,2026-02-25,2026-03-15,0.7,4,quantile,90.0850597486111
ILI incidence,FI,2026-02-25,2026-03-15,0.75,4,quantile,98.4419315281401
ILI incidence,FI,2026-02-25,2026-03-15,0.8,4,quantile,106.070071200383
ILI incidence,FI,2026-02-25,2026-03-15,0.85,4,quantile,117.901544329131
ILI incidence,FI,2026-02-25,2026-03-15,0.9,4,quantile,128.774164443459
ILI incidence,FI,2026-02-25,2026-03-15,0.95,4,quantile,147.926145289126
ILI incidence,FI,2026-02-25,2026-03-15,0.975,4,quantile,163.211776097663
ILI incidence,FI,2026-02-25,2026-03-15,0.99,4,quantile,181.132655352449
ILI incidence,FI,2026-02-25,2026-02-22,,1,median,105.529628521453
ILI incidence,FI,2026-02-25,2026-03-01,,2,median,92.386413780274
ILI incidence,FI,2026-02-25,2026-03-08,,3,median,79.8454960072837
ILI incidence,FI,2026-02-25,2026-03-15,,4,median,68.7008977791676
ILI incidence,FR,2026-02-25,2026-02-22,0.01,1,quantile,83.5817484184173
ILI incidence,FR,2026-02-25,2026-02-22,0.025,1,quantile,94.7514200241566
ILI incidence,FR,2026-02-25,2026-02-22,0.05,1,quantile,107.103070684948
ILI incidence,FR,2026-02-25,2026-02-22,0.1,1,quantile,124.477115219328
ILI incidence,FR,2026-02-25,2026-02-22,0.15,1,quantile,135.509330285482
ILI incidence,FR,2026-02-25,2026-02-22,0.2,1,quantile,145.810064780621
ILI incidence,FR,2026-02-25,2026-02-22,0.25,1,quantile,155.581909949774
ILI incidence,FR,2026-02-25,2026-02-22,0.3,1,quantile,164.089212070227
ILI incidence,FR,2026-02-25,2026-02-22,0.35,1,quantile,174.037449871593
ILI incidence,FR,2026-02-25,2026-02-22,0.4,1,quantile,182.785255521238
ILI incidence,FR,2026-02-25,2026-02-22,0.45,1,quantile,191.422652617109
ILI incidence,FR,2026-02-25,2026-02-22,0.5,1,quantile,200.625805793056
ILI incidence,FR,2026-02-25,2026-02-22,0.55,1,quantile,209.759190794031
ILI incidence,FR,2026-02-25,2026-02-22,0.6,1,quantile,220.451466634274
ILI incidence,FR,2026-02-25,2026-02-22,0.65,1,quantile,230.629409333379
ILI incidence,FR,2026-02-25,2026-02-22,0.7,1,quantile,241.944801516186
ILI incidence,FR,2026-02-25,2026-02-22,0.75,1,quantile,257.370731959009
ILI incidence,FR,2026-02-25,2026-02-22,0.8,1,quantile,272.065512852214
ILI incidence,FR,2026-02-25,2026-02-22,0.85,1,quantile,289.37112085911
ILI incidence,FR,2026-02-25,2026-02-22,0.9,1,quantile,315.240764283645
ILI incidence,FR,2026-02-25,2026-02-22,0.95,1,quantile,347.346889691018
ILI incidence,FR,2026-02-25,2026-02-22,0.975,1,quantile,372.356151133143
ILI incidence,FR,2026-02-25,2026-02-22,0.99,1,quantile,401.886698409743
ILI incidence,FR,2026-02-25,2026-03-01,0.01,2,quantile,73.1599043188331
ILI incidence,FR,2026-02-25,2026-03-01,0.025,2,quantile,79.5459515500891
ILI incidence,FR,2026-02-25,2026-03-01,0.05,2,quantile,94.1016995299245
ILI incidence,FR,2026-02-25,2026-03-01,0.1,2,quantile,106.351235721175
ILI incidence,FR,2026-02-25,2026-03-01,0.15,2,quantile,118.726190492254
ILI incidence,FR,2026-02-25,2026-03-01,0.2,2,quantile,126.744104713383
ILI incidence,FR,2026-02-25,2026-03-01,0.25,2,quantile,136.241888159435
ILI incidence,FR,2026-02-25,2026-03-01,0.3,2,quantile,145.234707870859
ILI incidence,FR,2026-02-25,2026-03-01,0.35,2,quantile,159.587874463328
ILI incidence,FR,2026-02-25,2026-03-01,0.4,2,quantile,169.271980920308
ILI incidence,FR,2026-02-25,2026-03-01,0.45,2,quantile,179.161845102915
ILI incidence,FR,2026-02-25,2026-03-01,0.5,2,quantile,189.373410002924
ILI incidence,FR,2026-02-25,2026-03-01,0.55,2,quantile,203.091337036097
ILI incidence,FR,2026-02-25,2026-03-01,0.6,2,quantile,216.69461717363
ILI incidence,FR,2026-02-25,2026-03-01,0.65,2,quantile,227.994035878865
ILI incidence,FR,2026-02-25,2026-03-01,0.7,2,quantile,246.854822343246
ILI incidence,FR,2026-02-25,2026-03-01,0.75,2,quantile,268.343813538952
ILI incidence,FR,2026-02-25,2026-03-01,0.8,2,quantile,297.754453361621
ILI incidence,FR,2026-02-25,2026-03-01,0.85,2,quantile,325.331244636935
ILI incidence,FR,2026-02-25,2026-03-01,0.9,2,quantile,347.948307586652
ILI incidence,FR,2026-02-25,2026-03-01,0.95,2,quantile,406.154579158956
ILI incidence,FR,2026-02-25,2026-03-01,0.975,2,quantile,453.256053547438
ILI incidence,FR,2026-02-25,2026-03-01,0.99,2,quantile,486.131496640891
ILI incidence,FR,2026-02-25,2026-03-08,0.01,3,quantile,61.3684243266594
ILI incidence,FR,2026-02-25,2026-03-08,0.025,3,quantile,69.336578693033
ILI incidence,FR,2026-02-25,2026-03-08,0.05,3,quantile,77.5332636261376
ILI incidence,FR,2026-02-25,2026-03-08,0.1,3,quantile,90.6120021896012
ILI incidence,FR,2026-02-25,2026-03-08,0.15,3,quantile,100.763617580837
ILI incidence,FR,2026-02-25,2026-03-08,0.2,3,quantile,111.55696376028
ILI incidence,FR,2026-02-25,2026-03-08,0.25,3,quantile,121.291597211253
ILI incidence,FR,2026-02-25,2026-03-08,0.3,3,quantile,131.73910826405
ILI incidence,FR,2026-02-25,2026-03-08,0.35,3,quantile,143.934977182058
ILI incidence,FR,2026-02-25,2026-03-08,0.4,3,quantile,153.611033042935
ILI incidence,FR,2026-02-25,2026-03-08,0.45,3,quantile,164.549598854786
ILI incidence,FR,2026-02-25,2026-03-08,0.5,3,quantile,178.584391923898
ILI incidence,FR,2026-02-25,2026-03-08,0.55,3,quantile,194.681996526881
ILI incidence,FR,2026-02-25,2026-03-08,0.6,3,quantile,207.288014178467
ILI incidence,FR,2026-02-25,2026-03-08,0.65,3,quantile,222.509377153484
ILI incidence,FR,2026-02-25,2026-03-08,0.7,3,quantile,249.590779938941
ILI incidence,FR,2026-02-25,2026-03-08,0.75,3,quantile,269.533306873938
ILI incidence,FR,2026-02-25,2026-03-08,0.8,3,quantile,299.030793432756
ILI incidence,FR,2026-02-25,2026-03-08,0.85,3,quantile,333.116982713954
ILI incidence,FR,2026-02-25,2026-03-08,0.9,3,quantile,371.333064254018
ILI incidence,FR,2026-02-25,2026-03-08,0.95,3,quantile,431.791203325698
ILI incidence,FR,2026-02-25,2026-03-08,0.975,3,quantile,495.688433868652
ILI incidence,FR,2026-02-25,2026-03-08,0.99,3,quantile,539.034793146952
ILI incidence,FR,2026-02-25,2026-03-15,0.01,4,quantile,50.3983323140444
ILI incidence,FR,2026-02-25,2026-03-15,0.025,4,quantile,55.3438628251636
ILI incidence,FR,2026-02-25,2026-03-15,0.05,4,quantile,62.6985247202691
ILI incidence,FR,2026-02-25,2026-03-15,0.1,4,quantile,73.7631971966245
ILI incidence,FR,2026-02-25,2026-03-15,0.15,4,quantile,85.9949647297573
ILI incidence,FR,2026-02-25,2026-03-15,0.2,4,quantile,95.7471300751842
ILI incidence,FR,2026-02-25,2026-03-15,0.25,4,quantile,106.956453515427
ILI incidence,FR,2026-02-25,2026-03-15,0.3,4,quantile,117.846361066131
ILI incidence,FR,2026-02-25,2026-03-15,0.35,4,quantile,128.143774599203
ILI incidence,FR,2026-02-25,2026-03-15,0.4,4,quantile,140.687733770199
ILI incidence,FR,2026-02-25,2026-03-15,0.45,4,quantile,155.930932666795
ILI incidence,FR,2026-02-25,2026-03-15,0.5,4,quantile,168.510223472314
ILI incidence,FR,2026-02-25,2026-03-15,0.55,4,quantile,185.267450082444
ILI incidence,FR,2026-02-25,2026-03-15,0.6,4,quantile,201.451390508121
ILI incidence,FR,2026-02-25,2026-03-15,0.65,4,quantile,221.318686430559
ILI incidence,FR,2026-02-25,2026-03-15,0.7,4,quantile,241.758479661027
ILI incidence,FR,2026-02-25,2026-03-15,0.75,4,quantile,274.469303708489
ILI incidence,FR,2026-02-25,2026-03-15,0.8,4,quantile,300.087204845621
ILI incidence,FR,2026-02-25,2026-03-15,0.85,4,quantile,335.959901901789
ILI incidence,FR,2026-02-25,2026-03-15,0.9,4,quantile,373.977978980127
ILI incidence,FR,2026-02-25,2026-03-15,0.95,4,quantile,452.93405428429
ILI incidence,FR,2026-02-25,2026-03-15,0.975,4,quantile,507.20310642056
ILI incidence,FR,2026-02-25,2026-03-15,0.99,4,quantile,546.202978324802
ILI incidence,FR,2026-02-25,2026-02-22,,1,median,200.625805793056
ILI incidence,FR,2026-02-25,2026-03-01,,2,median,189.373410002924
ILI incidence,FR,2026-02-25,2026-03-08,,3,median,178.584391923898
ILI incidence,FR,2026-02-25,2026-03-15,,4,median,168.510223472314
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.01,1,quantile,1.79762457450865
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.025,1,quantile,2.2293587462136
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.05,1,quantile,2.48269546518498
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.1,1,quantile,2.91585833755769
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.15,1,quantile,3.21117644060255
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.2,1,quantile,3.41244693688515
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.25,1,quantile,3.5811206140856
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.3,1,quantile,3.79150668727544
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.35,1,quantile,3.97839602388023
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.4,1,quantile,4.19308210258573
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.45,1,quantile,4.38838617559219
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.5,1,quantile,4.56195272483944
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.55,1,quantile,4.73928330904476
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.6,1,quantile,4.96909323941173
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.65,1,quantile,5.19616733082698
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.7,1,quantile,5.42556067303263
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.75,1,quantile,5.69114924142887
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.8,1,quantile,6.04079434629831
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.85,1,quantile,6.34741054134632
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.9,1,quantile,6.9693603367386
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.95,1,quantile,8.06218501324395
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.975,1,quantile,8.97924968479212
ILI incidence,GB-ENG,2026-02-25,2026-02-22,0.99,1,quantile,9.8303332265555
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.01,2,quantile,1.4837520452797
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.025,2,quantile,1.74274937595684
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.05,2,quantile,2.02587736013197
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.1,2,quantile,2.38839839037135
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.15,2,quantile,2.6606507625865
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.2,2,quantile,2.93210759717351
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.25,2,quantile,3.12089994767466
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.3,2,quantile,3.26652165033461
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.35,2,quantile,3.44135706932639
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.4,2,quantile,3.62554639270481
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.45,2,quantile,3.81242474747403
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.5,2,quantile,4.00571533986747
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.55,2,quantile,4.21220314341949
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.6,2,quantile,4.46473013581218
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.65,2,quantile,4.75865012199454
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.7,2,quantile,5.14980263247761
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.75,2,quantile,5.53565470334857
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.8,2,quantile,5.99351895269093
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.85,2,quantile,6.71867456320007
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.9,2,quantile,7.53759038536696
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.95,2,quantile,8.89705312577161
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.975,2,quantile,10.1454905231512
ILI incidence,GB-ENG,2026-02-25,2026-03-01,0.99,2,quantile,11.2060984111228
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.01,3,quantile,1.22756561374516
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.025,3,quantile,1.45829296665022
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.05,3,quantile,1.64322943396463
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.1,3,quantile,1.91237848531785
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.15,3,quantile,2.19648465721507
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.2,3,quantile,2.43055010251441
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.25,3,quantile,2.60435695602096
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.3,3,quantile,2.77112392055835
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.35,3,quantile,2.96966985896784
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.4,3,quantile,3.15089493564488
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.45,3,quantile,3.40716475600348
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.5,3,quantile,3.58261310009371
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.55,3,quantile,3.8914107880712
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.6,3,quantile,4.08439924392821
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.65,3,quantile,4.40703142240805
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.7,3,quantile,4.7648733534516
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.75,3,quantile,5.2899386444163
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.8,3,quantile,5.74528258564204
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.85,3,quantile,6.5138383383667
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.9,3,quantile,8.02100597388657
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.95,3,quantile,9.6958748454871
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.975,3,quantile,10.9779215181077
ILI incidence,GB-ENG,2026-02-25,2026-03-08,0.99,3,quantile,12.4489952522001
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.01,4,quantile,0.821763801981489
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.025,4,quantile,1.03168646096233
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.05,4,quantile,1.26302920975698
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.1,4,quantile,1.54362876007601
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.15,4,quantile,1.7825385552726
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.2,4,quantile,1.96778392143791
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.25,4,quantile,2.1463670723704
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.3,4,quantile,2.33344545849196
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.35,4,quantile,2.55451990715386
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.4,4,quantile,2.74271241825611
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.45,4,quantile,2.93122536300496
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.5,4,quantile,3.2583642429872
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.55,4,quantile,3.52211437025171
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.6,4,quantile,3.81895118911703
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.65,4,quantile,4.24600587399532
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.7,4,quantile,4.74797990913826
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.75,4,quantile,5.28347002639022
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.8,4,quantile,5.99860046560569
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.85,4,quantile,6.82339220026256
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.9,4,quantile,8.26018689081822
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.95,4,quantile,9.96716617446535
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.975,4,quantile,11.3717408299205
ILI incidence,GB-ENG,2026-02-25,2026-03-15,0.99,4,quantile,12.9029059493662
ILI incidence,GB-ENG,2026-02-25,2026-02-22,,1,median,4.56195272483944
ILI incidence,GB-ENG,2026-02-25,2026-03-01,,2,median,4.00571533986747
ILI incidence,GB-ENG,2026-02-25,2026-03-08,,3,median,3.58261310009371
ILI incidence,GB-ENG,2026-02-25,2026-03-15,,4,median,3.2583642429872
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.01,1,quantile,0.767490504627307
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.025,1,quantile,1.3533505765718
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.05,1,quantile,1.71730839589399
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.1,1,quantile,2.40759656898202
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.15,1,quantile,2.81479837540402
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.2,1,quantile,3.24852091237612
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.25,1,quantile,3.66900698009632
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.3,1,quantile,3.98177366989811
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.35,1,quantile,4.26525519237181
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.4,1,quantile,4.71404588660989
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.45,1,quantile,5.13583489458811
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.5,1,quantile,5.53795940719093
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.55,1,quantile,6.02839512784027
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.6,1,quantile,6.42190307363262
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.65,1,quantile,6.87053221740006
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.7,1,quantile,7.4751144057961
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.75,1,quantile,7.98082175621501
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.8,1,quantile,8.70461258098924
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.85,1,quantile,9.52142244127125
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.9,1,quantile,10.6669680772552
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.95,1,quantile,12.6089620496683
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.975,1,quantile,15.3332066846708
ILI incidence,GB-NIR,2026-02-25,2026-02-22,0.99,1,quantile,17.8328825179069
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.01,2,quantile,0.982172104335239
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.025,2,quantile,0.982172104335239
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.05,2,quantile,1.12805375331609
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.1,2,quantile,1.61213593703007
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.15,2,quantile,2.02172489993916
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.2,2,quantile,2.37651747164792
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.25,2,quantile,2.77617208538979
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.3,2,quantile,3.22511795113799
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.35,2,quantile,3.62690641323497
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.4,2,quantile,4.08791621072313
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.45,2,quantile,4.53272932858641
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.5,2,quantile,5.0294441855342
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.55,2,quantile,5.53639196107954
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.6,2,quantile,6.15196048388612
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.65,2,quantile,6.70486831028294
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.7,2,quantile,7.54422911294986
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.75,2,quantile,8.61558003151384
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.8,2,quantile,9.68795801990398
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.85,2,quantile,11.218521098899
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.9,2,quantile,13.270378871544
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.95,2,quantile,16.6158148083537
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.975,2,quantile,19.9639867332458
ILI incidence,GB-NIR,2026-02-25,2026-03-01,0.99,2,quantile,23.1212086801554
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.01,3,quantile,1.17376729041596
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.025,3,quantile,1.17376729041596
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.05,3,quantile,1.29448138964879
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.1,3,quantile,1.51641096375129
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.15,3,quantile,1.79290062996102
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.2,3,quantile,2.04993356089082
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.25,3,quantile,2.31648745902062
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.3,3,quantile,2.71070078802228
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.35,3,quantile,3.15500487949779
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.4,3,quantile,3.65270550563046
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.45,3,quantile,4.19195217150952
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.5,3,quantile,4.65299016343552
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.55,3,quantile,5.16762556294927
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.6,3,quantile,5.97943243905141
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.65,3,quantile,6.80091545994761
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.7,3,quantile,7.77981030502083
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.75,3,quantile,8.93288429140086
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.8,3,quantile,10.1858238487521
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.85,3,quantile,11.8948077912031
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.9,3,quantile,14.5350438737783
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.95,3,quantile,20.9721099437223
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.975,3,quantile,25.2111563195195
ILI incidence,GB-NIR,2026-02-25,2026-03-08,0.99,3,quantile,29.0587609916456
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.01,4,quantile,1.13526288437859
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.025,4,quantile,1.13526288437859
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.05,4,quantile,1.15655964686565
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.1,4,quantile,1.36927304575626
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.15,4,quantile,1.62254641106528
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.2,4,quantile,1.845654778121
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.25,4,quantile,2.12777595374506
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.3,4,quantile,2.48516010178137
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.35,4,quantile,2.86786505700981
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.4,4,quantile,3.26766009496124
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.45,4,quantile,3.84702448136537
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.5,4,quantile,4.37621603467109
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.55,4,quantile,5.02709599233636
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.6,4,quantile,5.68796621037948
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.65,4,quantile,6.55006485111674
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.7,4,quantile,7.88150314054397
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.75,4,quantile,9.19715562120408
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.8,4,quantile,10.7539927658043
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.85,4,quantile,12.5148808318791
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.9,4,quantile,16.1404421076296
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.95,4,quantile,22.355142392879
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.975,4,quantile,28.6547852321721
ILI incidence,GB-NIR,2026-02-25,2026-03-15,0.99,4,quantile,34.685947604796
ILI incidence,GB-NIR,2026-02-25,2026-02-22,,1,median,5.53795940719093
ILI incidence,GB-NIR,2026-02-25,2026-03-01,,2,median,5.0294441855342
ILI incidence,GB-NIR,2026-02-25,2026-03-08,,3,median,4.65299016343552
ILI incidence,GB-NIR,2026-02-25,2026-03-15,,4,median,4.37621603467109
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.01,1,quantile,0.302977207737771
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.025,1,quantile,0.431907941318759
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.05,1,quantile,0.604884925705918
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.1,1,quantile,0.880298097854622
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.15,1,quantile,1.20255465316237
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.2,1,quantile,1.60861828034301
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.25,1,quantile,2.06414836336067
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.3,1,quantile,2.80096868931536
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.35,1,quantile,3.33718534029325
ILI incidence,GB-SCT,2026-02-25,2026-02-22,0.4,1,quantile,3.96789339636361
