target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,FI,2026-02-25,2026-03-15,,4,median,60.4927698391721
ILI incidence,FR,2026-02-25,2026-02-22,0.01,1,quantile,99.0809668536474
ILI incidence,FR,2026-02-25,2026-02-22,0.025,1,quantile,109.817833175994
ILI incidence,FR,2026-02-25,2026-02-22,0.05,1,quantile,120.054899373926
ILI incidence,FR,2026-02-25,2026-02-22,0.1,1,quantile,127.619234167176
ILI incidence,FR,2026-02-25,2026-02-22,0.15,1,quantile,136.277975095928
ILI incidence,FR,2026-02-25,2026-02-22,0.2,1,quantile,142.351248891382
ILI incidence,FR,2026-02-25,2026-02-22,0.25,1,quantile,150.274701481299
ILI incidence,FR,2026-02-25,2026-02-22,0.3,1,quantile,155.377875437853
ILI incidence,FR,2026-02-25,2026-02-22,0.35,1,quantile,161.045588885061
ILI incidence,FR,2026-02-25,2026-02-22,0.4,1,quantile,166.488634652005
ILI incidence,FR,2026-02-25,2026-02-22,0.45,1,quantile,172.397244000598
ILI incidence,FR,2026-02-25,2026-02-22,0.5,1,quantile,176.79196748012
ILI incidence,FR,2026-02-25,2026-02-22,0.55,1,quantile,181.056855962242
ILI incidence,FR,2026-02-25,2026-02-22,0.6,1,quantile,185.891763255564
ILI incidence,FR,2026-02-25,2026-02-22,0.65,1,quantile,191.112526997503
ILI incidence,FR,2026-02-25,2026-02-22,0.7,1,quantile,197.082779030858
ILI incidence,FR,2026-02-25,2026-02-22,0.75,1,quantile,204.748945691845
ILI incidence,FR,2026-02-25,2026-02-22,0.8,1,quantile,212.005455336829
ILI incidence,FR,2026-02-25,2026-02-22,0.85,1,quantile,221.667402107964
ILI incidence,FR,2026-02-25,2026-02-22,0.9,1,quantile,231.843545565713
ILI incidence,FR,2026-02-25,2026-02-22,0.95,1,quantile,252.743592268088
ILI incidence,FR,2026-02-25,2026-02-22,0.975,1,quantile,269.535379461182
ILI incidence,FR,2026-02-25,2026-02-22,0.99,1,quantile,294.654689956808
ILI incidence,FR,2026-02-25,2026-03-01,0.01,2,quantile,79.5791362780068
ILI incidence,FR,2026-02-25,2026-03-01,0.025,2,quantile,88.8674661235238
ILI incidence,FR,2026-02-25,2026-03-01,0.05,2,quantile,94.8500334612742
ILI incidence,FR,2026-02-25,2026-03-01,0.1,2,quantile,105.821595911878
ILI incidence,FR,2026-02-25,2026-03-01,0.15,2,quantile,117.359563491488
ILI incidence,FR,2026-02-25,2026-03-01,0.2,2,quantile,123.4370078406
ILI incidence,FR,2026-02-25,2026-03-01,0.25,2,quantile,131.413086047768
ILI incidence,FR,2026-02-25,2026-03-01,0.3,2,quantile,136.581690870273
ILI incidence,FR,2026-02-25,2026-03-01,0.35,2,quantile,142.280330506561
ILI incidence,FR,2026-02-25,2026-03-01,0.4,2,quantile,147.612451261782
ILI incidence,FR,2026-02-25,2026-03-01,0.45,2,quantile,154.157999214575
ILI incidence,FR,2026-02-25,2026-03-01,0.5,2,quantile,158.93108193262
ILI incidence,FR,2026-02-25,2026-03-01,0.55,2,quantile,165.280798531249
ILI incidence,FR,2026-02-25,2026-03-01,0.6,2,quantile,173.763820063097
ILI incidence,FR,2026-02-25,2026-03-01,0.65,2,quantile,181.992818798796
ILI incidence,FR,2026-02-25,2026-03-01,0.7,2,quantile,189.223853327609
ILI incidence,FR,2026-02-25,2026-03-01,0.75,2,quantile,196.515512075022
ILI incidence,FR,2026-02-25,2026-03-01,0.8,2,quantile,205.074588533333
ILI incidence,FR,2026-02-25,2026-03-01,0.85,2,quantile,215.608666052789
ILI incidence,FR,2026-02-25,2026-03-01,0.9,2,quantile,233.091675138076
ILI incidence,FR,2026-02-25,2026-03-01,0.95,2,quantile,257.937872936251
ILI incidence,FR,2026-02-25,2026-03-01,0.975,2,quantile,278.327534319817
ILI incidence,FR,2026-02-25,2026-03-01,0.99,2,quantile,302.132981107134
ILI incidence,FR,2026-02-25,2026-03-08,0.01,3,quantile,63.5978647430568
ILI incidence,FR,2026-02-25,2026-03-08,0.025,3,quantile,70.4833198299939
ILI incidence,FR,2026-02-25,2026-03-08,0.05,3,quantile,78.2224855070931
ILI incidence,FR,2026-02-25,2026-03-08,0.1,3,quantile,88.9480414138638
ILI incidence,FR,2026-02-25,2026-03-08,0.15,3,quantile,97.9307815473654
ILI incidence,FR,2026-02-25,2026-03-08,0.2,3,quantile,103.98174756176
ILI incidence,FR,2026-02-25,2026-03-08,0.25,3,quantile,111.031440026505
ILI incidence,FR,2026-02-25,2026-03-08,0.3,3,quantile,116.916112404744
ILI incidence,FR,2026-02-25,2026-03-08,0.35,3,quantile,123.297885566015
ILI incidence,FR,2026-02-25,2026-03-08,0.4,3,quantile,128.441120718016
ILI incidence,FR,2026-02-25,2026-03-08,0.45,3,quantile,134.747803742275
ILI incidence,FR,2026-02-25,2026-03-08,0.5,3,quantile,144.282529360731
ILI incidence,FR,2026-02-25,2026-03-08,0.55,3,quantile,151.766598573481
ILI incidence,FR,2026-02-25,2026-03-08,0.6,3,quantile,160.968691347144
ILI incidence,FR,2026-02-25,2026-03-08,0.65,3,quantile,167.000418000273
ILI incidence,FR,2026-02-25,2026-03-08,0.7,3,quantile,177.411942905285
ILI incidence,FR,2026-02-25,2026-03-08,0.75,3,quantile,186.753536735172
ILI incidence,FR,2026-02-25,2026-03-08,0.8,3,quantile,199.561579549328
ILI incidence,FR,2026-02-25,2026-03-08,0.85,3,quantile,213.757301607897
ILI incidence,FR,2026-02-25,2026-03-08,0.9,3,quantile,231.381758174256
ILI incidence,FR,2026-02-25,2026-03-08,0.95,3,quantile,258.450738006046
ILI incidence,FR,2026-02-25,2026-03-08,0.975,3,quantile,280.387830950622
ILI incidence,FR,2026-02-25,2026-03-08,0.99,3,quantile,308.892087847732
ILI incidence,FR,2026-02-25,2026-03-15,0.01,4,quantile,54.2732876912806
ILI incidence,FR,2026-02-25,2026-03-15,0.025,4,quantile,58.3273892561434
ILI incidence,FR,2026-02-25,2026-03-15,0.05,4,quantile,66.7764957892783
ILI incidence,FR,2026-02-25,2026-03-15,0.1,4,quantile,75.5024286658314
ILI incidence,FR,2026-02-25,2026-03-15,0.15,4,quantile,83.1317896039349
ILI incidence,FR,2026-02-25,2026-03-15,0.2,4,quantile,89.4681630946184
ILI incidence,FR,2026-02-25,2026-03-15,0.25,4,quantile,96.1719610341047
ILI incidence,FR,2026-02-25,2026-03-15,0.3,4,quantile,103.822894558127
ILI incidence,FR,2026-02-25,2026-03-15,0.35,4,quantile,110.287403617014
ILI incidence,FR,2026-02-25,2026-03-15,0.4,4,quantile,116.141284795998
ILI incidence,FR,2026-02-25,2026-03-15,0.45,4,quantile,123.795948071238
ILI incidence,FR,2026-02-25,2026-03-15,0.5,4,quantile,132.210864856518
ILI incidence,FR,2026-02-25,2026-03-15,0.55,4,quantile,140.1210358929
ILI incidence,FR,2026-02-25,2026-03-15,0.6,4,quantile,151.12979351891
ILI incidence,FR,2026-02-25,2026-03-15,0.65,4,quantile,162.997007798251
ILI incidence,FR,2026-02-25,2026-03-15,0.7,4,quantile,171.430764790634
ILI incidence,FR,2026-02-25,2026-03-15,0.75,4,quantile,183.107240522683
ILI incidence,FR,2026-02-25,2026-03-15,0.8,4,quantile,196.386257830864
ILI incidence,FR,2026-02-25,2026-03-15,0.85,4,quantile,213.256197142338
ILI incidence,FR,2026-02-25,2026-03-15,0.9,4,quantile,234.95409207934
ILI incidence,FR,2026-02-25,2026-03-15,0.95,4,quantile,260.394883448011
ILI incidence,FR,2026-02-25,2026-03-15,0.975,4,quantile,287.700021730393
ILI incidence,FR,2026-02-25,2026-03-15,0.99,4,quantile,315.793088873413
ILI incidence,FR,2026-02-25,2026-02-22,,1,median,176.79196748012
ILI incidence,FR,2026-02-25,2026-03-01,,2,median,158.93108193262
ILI incidence,FR,2026-02-25,2026-03-08,,3,median,144.282529360731
ILI incidence,FR,2026-02-25,2026-03-15,,4,median,132.210864856518
ILI incidence,GR,2026-02-25,2026-02-22,0.01,1,quantile,402.593545760555
ILI incidence,GR,2026-02-25,2026-02-22,0.025,1,quantile,429.522965826292
ILI incidence,GR,2026-02-25,2026-02-22,0.05,1,quantile,458.212106806489
ILI incidence,GR,2026-02-25,2026-02-22,0.1,1,quantile,482.780093622998
ILI incidence,GR,2026-02-25,2026-02-22,0.15,1,quantile,503.168718137947
ILI incidence,GR,2026-02-25,2026-02-22,0.2,1,quantile,521.882240806704
ILI incidence,GR,2026-02-25,2026-02-22,0.25,1,quantile,536.950848826546
ILI incidence,GR,2026-02-25,2026-02-22,0.3,1,quantile,553.088201912592
ILI incidence,GR,2026-02-25,2026-02-22,0.35,1,quantile,566.472386120085
ILI incidence,GR,2026-02-25,2026-02-22,0.4,1,quantile,581.228858917849
ILI incidence,GR,2026-02-25,2026-02-22,0.45,1,quantile,595.607048222214
ILI incidence,GR,2026-02-25,2026-02-22,0.5,1,quantile,611.785497369027
ILI incidence,GR,2026-02-25,2026-02-22,0.55,1,quantile,628.753913736862
ILI incidence,GR,2026-02-25,2026-02-22,0.6,1,quantile,645.982429414781
ILI incidence,GR,2026-02-25,2026-02-22,0.65,1,quantile,661.495884074284
ILI incidence,GR,2026-02-25,2026-02-22,0.7,1,quantile,679.965558659545
ILI incidence,GR,2026-02-25,2026-02-22,0.75,1,quantile,698.48417930063
ILI incidence,GR,2026-02-25,2026-02-22,0.8,1,quantile,719.455841430926
ILI incidence,GR,2026-02-25,2026-02-22,0.85,1,quantile,742.694065913877
ILI incidence,GR,2026-02-25,2026-02-22,0.9,1,quantile,773.56643233756
ILI incidence,GR,2026-02-25,2026-02-22,0.95,1,quantile,834.587244810312
ILI incidence,GR,2026-02-25,2026-02-22,0.975,1,quantile,886.726994124854
ILI incidence,GR,2026-02-25,2026-02-22,0.99,1,quantile,961.929123589895
ILI incidence,GR,2026-02-25,2026-03-01,0.01,2,quantile,277.484995419139
ILI incidence,GR,2026-02-25,2026-03-01,0.025,2,quantile,310.616877152281
ILI incidence,GR,2026-02-25,2026-03-01,0.05,2,quantile,340.752750025266
ILI incidence,GR,2026-02-25,2026-03-01,0.1,2,quantile,375.584159561067
ILI incidence,GR,2026-02-25,2026-03-01,0.15,2,quantile,403.406155719741
ILI incidence,GR,2026-02-25,2026-03-01,0.2,2,quantile,424.580137867132
ILI incidence,GR,2026-02-25,2026-03-01,0.25,2,quantile,447.094710834414
ILI incidence,GR,2026-02-25,2026-03-01,0.3,2,quantile,467.346819381807
ILI incidence,GR,2026-02-25,2026-03-01,0.35,2,quantile,484.824404670206
ILI incidence,GR,2026-02-25,2026-03-01,0.4,2,quantile,504.647727702877
ILI incidence,GR,2026-02-25,2026-03-01,0.45,2,quantile,519.800095741839
ILI incidence,GR,2026-02-25,2026-03-01,0.5,2,quantile,543.777803492539
ILI incidence,GR,2026-02-25,2026-03-01,0.55,2,quantile,569.233464798586
ILI incidence,GR,2026-02-25,2026-03-01,0.6,2,quantile,589.272499662731
ILI incidence,GR,2026-02-25,2026-03-01,0.65,2,quantile,605.715302743757
ILI incidence,GR,2026-02-25,2026-03-01,0.7,2,quantile,634.558151261424
ILI incidence,GR,2026-02-25,2026-03-01,0.75,2,quantile,663.193840516772
ILI incidence,GR,2026-02-25,2026-03-01,0.8,2,quantile,697.522265901575
ILI incidence,GR,2026-02-25,2026-03-01,0.85,2,quantile,731.727616981315
ILI incidence,GR,2026-02-25,2026-03-01,0.9,2,quantile,794.349507567701
ILI incidence,GR,2026-02-25,2026-03-01,0.95,2,quantile,902.425358991185
ILI incidence,GR,2026-02-25,2026-03-01,0.975,2,quantile,977.548487568155
ILI incidence,GR,2026-02-25,2026-03-01,0.99,2,quantile,1046.95901999131
ILI incidence,GR,2026-02-25,2026-03-08,0.01,3,quantile,196.416423500548
ILI incidence,GR,2026-02-25,2026-03-08,0.025,3,quantile,219.464663149708
ILI incidence,GR,2026-02-25,2026-03-08,0.05,3,quantile,261.543139711554
ILI incidence,GR,2026-02-25,2026-03-08,0.1,3,quantile,292.917700809841
ILI incidence,GR,2026-02-25,2026-03-08,0.15,3,quantile,326.095667773617
ILI incidence,GR,2026-02-25,2026-03-08,0.2,3,quantile,351.041628345266
ILI incidence,GR,2026-02-25,2026-03-08,0.25,3,quantile,375.63255898062
ILI incidence,GR,2026-02-25,2026-03-08,0.3,3,quantile,400.265603756335
ILI incidence,GR,2026-02-25,2026-03-08,0.35,3,quantile,422.560117057457
ILI incidence,GR,2026-02-25,2026-03-08,0.4,3,quantile,441.450413562041
ILI incidence,GR,2026-02-25,2026-03-08,0.45,3,quantile,465.923922699251
ILI incidence,GR,2026-02-25,2026-03-08,0.5,3,quantile,490.224272682664
ILI incidence,GR,2026-02-25,2026-03-08,0.55,3,quantile,512.873067290868
ILI incidence,GR,2026-02-25,2026-03-08,0.6,3,quantile,541.323866142303
ILI incidence,GR,2026-02-25,2026-03-08,0.65,3,quantile,566.244431330108
ILI incidence,GR,2026-02-25,2026-03-08,0.7,3,quantile,600.479986890841
ILI incidence,GR,2026-02-25,2026-03-08,0.75,3,quantile,626.033076502079
ILI incidence,GR,2026-02-25,2026-03-08,0.8,3,quantile,671.851231694154
ILI incidence,GR,2026-02-25,2026-03-08,0.85,3,quantile,717.742994522356
ILI incidence,GR,2026-02-25,2026-03-08,0.9,3,quantile,795.619572937743
ILI incidence,GR,2026-02-25,2026-03-08,0.95,3,quantile,919.872478665264
ILI incidence,GR,2026-02-25,2026-03-08,0.975,3,quantile,1029.53924918464
ILI incidence,GR,2026-02-25,2026-03-08,0.99,3,quantile,1128.96969813853
ILI incidence,GR,2026-02-25,2026-03-15,0.01,4,quantile,146.511204265298
ILI incidence,GR,2026-02-25,2026-03-15,0.025,4,quantile,171.071324173819
ILI incidence,GR,2026-02-25,2026-03-15,0.05,4,quantile,202.946384279304
ILI incidence,GR,2026-02-25,2026-03-15,0.1,4,quantile,236.295737224825
ILI incidence,GR,2026-02-25,2026-03-15,0.15,4,quantile,269.856710791033
ILI incidence,GR,2026-02-25,2026-03-15,0.2,4,quantile,301.501937539527
ILI incidence,GR,2026-02-25,2026-03-15,0.25,4,quantile,328.548500057457
ILI incidence,GR,2026-02-25,2026-03-15,0.3,4,quantile,352.487736122431
ILI incidence,GR,2026-02-25,2026-03-15,0.35,4,quantile,375.033049508498
ILI incidence,GR,2026-02-25,2026-03-15,0.4,4,quantile,393.40018622012
ILI incidence,GR,2026-02-25,2026-03-15,0.45,4,quantile,417.353443458837
ILI incidence,GR,2026-02-25,2026-03-15,0.5,4,quantile,447.038411884808
ILI incidence,GR,2026-02-25,2026-03-15,0.55,4,quantile,477.054922464219
ILI incidence,GR,2026-02-25,2026-03-15,0.6,4,quantile,505.747201832501
ILI incidence,GR,2026-02-25,2026-03-15,0.65,4,quantile,534.522698970798
ILI incidence,GR,2026-02-25,2026-03-15,0.7,4,quantile,561.791785244983
ILI incidence,GR,2026-02-25,2026-03-15,0.75,4,quantile,597.452564971823
ILI incidence,GR,2026-02-25,2026-03-15,0.8,4,quantile,650.142701902486
ILI incidence,GR,2026-02-25,2026-03-15,0.85,4,quantile,718.503926617114
ILI incidence,GR,2026-02-25,2026-03-15,0.9,4,quantile,811.97112977159
ILI incidence,GR,2026-02-25,2026-03-15,0.95,4,quantile,953.200329654211
ILI incidence,GR,2026-02-25,2026-03-15,0.975,4,quantile,1085.89547778164
ILI incidence,GR,2026-02-25,2026-03-15,0.99,4,quantile,1266.21130719567
ILI incidence,GR,2026-02-25,2026-02-22,,1,median,611.785497369027
ILI incidence,GR,2026-02-25,2026-03-01,,2,median,543.777803492539
ILI incidence,GR,2026-02-25,2026-03-08,,3,median,490.224272682664
ILI incidence,GR,2026-02-25,2026-03-15,,4,median,447.038411884808
ILI incidence,HR,2026-02-25,2026-02-22,0.01,1,quantile,0.6791004493723
ILI incidence,HR,2026-02-25,2026-02-22,0.025,1,quantile,1.06080309601829
ILI incidence,HR,2026-02-25,2026-02-22,0.05,1,quantile,1.4803095040867
ILI incidence,HR,2026-02-25,2026-02-22,0.1,1,quantile,2.21703037713153
ILI incidence,HR,2026-02-25,2026-02-22,0.15,1,quantile,2.78418305533456
ILI incidence,HR,2026-02-25,2026-02-22,0.2,1,quantile,3.30403208606389
ILI incidence,HR,2026-02-25,2026-02-22,0.25,1,quantile,3.85153178214202
ILI incidence,HR,2026-02-25,2026-02-22,0.3,1,quantile,4.35931201097851
ILI incidence,HR,2026-02-25,2026-02-22,0.35,1,quantile,4.88521788151642
ILI incidence,HR,2026-02-25,2026-02-22,0.4,1,quantile,5.32506547433842
ILI incidence,HR,2026-02-25,2026-02-22,0.45,1,quantile,5.79501602713184
ILI incidence,HR,2026-02-25,2026-02-22,0.5,1,quantile,6.30041783926336
ILI incidence,HR,2026-02-25,2026-02-22,0.55,1,quantile,6.80577195548837
ILI incidence,HR,2026-02-25,2026-02-22,0.6,1,quantile,7.4801667308025
ILI incidence,HR,2026-02-25,2026-02-22,0.65,1,quantile,7.92353525829081
ILI incidence,HR,2026-02-25,2026-02-22,0.7,1,quantile,8.44992013829652
ILI incidence,HR,2026-02-25,2026-02-22,0.75,1,quantile,9.12973756436654
ILI incidence,HR,2026-02-25,2026-02-22,0.8,1,quantile,9.9694953997918
ILI incidence,HR,2026-02-25,2026-02-22,0.85,1,quantile,10.8020791586522
ILI incidence,HR,2026-02-25,2026-02-22,0.9,1,quantile,11.9969908082353
ILI incidence,HR,2026-02-25,2026-02-22,0.95,1,quantile,15.3487765459193
ILI incidence,HR,2026-02-25,2026-02-22,0.975,1,quantile,17.7350502607137
ILI incidence,HR,2026-02-25,2026-02-22,0.99,1,quantile,21.2170920967241
ILI incidence,HR,2026-02-25,2026-03-01,0.01,2,quantile,1.26854258909753
ILI incidence,HR,2026-02-25,2026-03-01,0.025,2,quantile,1.46183475160488
ILI incidence,HR,2026-02-25,2026-03-01,0.05,2,quantile,1.71636225346422
ILI incidence,HR,2026-02-25,2026-03-01,0.1,2,quantile,2.25521758278774
ILI incidence,HR,2026-02-25,2026-03-01,0.15,2,quantile,2.77084096814994
ILI incidence,HR,2026-02-25,2026-03-01,0.2,2,quantile,3.20923544051162
ILI incidence,HR,2026-02-25,2026-03-01,0.25,2,quantile,3.70258660163367
ILI incidence,HR,2026-02-25,2026-03-01,0.3,2,quantile,4.2865251122757
ILI incidence,HR,2026-02-25,2026-03-01,0.35,2,quantile,4.72608225738943
ILI incidence,HR,2026-02-25,2026-03-01,0.4,2,quantile,5.27430723112725
ILI incidence,HR,2026-02-25,2026-03-01,0.45,2,quantile,5.75799977168782
ILI incidence,HR,2026-02-25,2026-03-01,0.5,2,quantile,6.46064191246849
ILI incidence,HR,2026-02-25,2026-03-01,0.55,2,quantile,7.14406989837927
ILI incidence,HR,2026-02-25,2026-03-01,0.6,2,quantile,7.86656625389982
ILI incidence,HR,2026-02-25,2026-03-01,0.65,2,quantile,8.66584114575713
ILI incidence,HR,2026-02-25,2026-03-01,0.7,2,quantile,9.67747422416118
ILI incidence,HR,2026-02-25,2026-03-01,0.75,2,quantile,10.7650310724306
ILI incidence,HR,2026-02-25,2026-03-01,0.8,2,quantile,12.0946673624418
ILI incidence,HR,2026-02-25,2026-03-01,0.85,2,quantile,13.6437138373249
ILI incidence,HR,2026-02-25,2026-03-01,0.9,2,quantile,15.631722759162
ILI incidence,HR,2026-02-25,2026-03-01,0.95,2,quantile,20.0395407731237
ILI incidence,HR,2026-02-25,2026-03-01,0.975,2,quantile,24.3578503402513
ILI incidence,HR,2026-02-25,2026-03-01,0.99,2,quantile,29.8907222139819
ILI incidence,HR,2026-02-25,2026-03-08,0.01,3,quantile,1.67105605333017
ILI incidence,HR,2026-02-25,2026-03-08,0.025,3,quantile,1.67174108644707
ILI incidence,HR,2026-02-25,2026-03-08,0.05,3,quantile,1.9110399775757
ILI incidence,HR,2026-02-25,2026-03-08,0.1,3,quantile,2.30032413241326
ILI incidence,HR,2026-02-25,2026-03-08,0.15,3,quantile,2.70501972746223
ILI incidence,HR,2026-02-25,2026-03-08,0.2,3,quantile,3.17102153269517
ILI incidence,HR,2026-02-25,2026-03-08,0.25,3,quantile,3.7308888560412
ILI incidence,HR,2026-02-25,2026-03-08,0.3,3,quantile,4.38967956258442
ILI incidence,HR,2026-02-25,2026-03-08,0.35,3,quantile,4.93705656285288
ILI incidence,HR,2026-02-25,2026-03-08,0.4,3,quantile,5.4863014807226
ILI incidence,HR,2026-02-25,2026-03-08,0.45,3,quantile,6.06521615541414
ILI incidence,HR,2026-02-25,2026-03-08,0.5,3,quantile,6.64577922558308
ILI incidence,HR,2026-02-25,2026-03-08,0.55,3,quantile,7.49332827531952
ILI incidence,HR,2026-02-25,2026-03-08,0.6,3,quantile,8.34999208899865
ILI incidence,HR,2026-02-25,2026-03-08,0.65,3,quantile,9.28281104485348
ILI incidence,HR,2026-02-25,2026-03-08,0.7,3,quantile,10.4304676756402
ILI incidence,HR,2026-02-25,2026-03-08,0.75,3,quantile,11.8983213460598
ILI incidence,HR,2026-02-25,2026-03-08,0.8,3,quantile,13.6620190959863
ILI incidence,HR,2026-02-25,2026-03-08,0.85,3,quantile,15.7467893073242
ILI incidence,HR,2026-02-25,2026-03-08,0.9,3,quantile,18.7505102328102
ILI incidence,HR,2026-02-25,2026-03-08,0.95,3,quantile,26.3407084544705
ILI incidence,HR,2026-02-25,2026-03-08,0.975,3,quantile,32.7406784724201
ILI incidence,HR,2026-02-25,2026-03-08,0.99,3,quantile,42.3156803977771
ILI incidence,HR,2026-02-25,2026-03-15,0.01,4,quantile,1.52102596851077
ILI incidence,HR,2026-02-25,2026-03-15,0.025,4,quantile,1.52114899108085
ILI incidence,HR,2026-02-25,2026-03-15,0.05,4,quantile,1.70043201626982
ILI incidence,HR,2026-02-25,2026-03-15,0.1,4,quantile,1.99549966621526
ILI incidence,HR,2026-02-25,2026-03-15,0.15,4,quantile,2.35862334086049
ILI incidence,HR,2026-02-25,2026-03-15,0.2,4,quantile,2.67081220307257
ILI incidence,HR,2026-02-25,2026-03-15,0.25,4,quantile,3.22280683763999
ILI incidence,HR,2026-02-25,2026-03-15,0.3,4,quantile,3.71078300093645
ILI incidence,HR,2026-02-25,2026-03-15,0.35,4,quantile,4.54277787575
ILI incidence,HR,2026-02-25,2026-03-15,0.4,4,quantile,5.25077958730115
ILI incidence,HR,2026-02-25,2026-03-15,0.45,4,quantile,6.14224434308539
ILI incidence,HR,2026-02-25,2026-03-15,0.5,4,quantile,6.85894915963121
ILI incidence,HR,2026-02-25,2026-03-15,0.55,4,quantile,7.87808031691282
ILI incidence,HR,2026-02-25,2026-03-15,0.6,4,quantile,8.95604861233901
ILI incidence,HR,2026-02-25,2026-03-15,0.65,4,quantile,9.92102581082655
ILI incidence,HR,2026-02-25,2026-03-15,0.7,4,quantile,11.0653387381792
ILI incidence,HR,2026-02-25,2026-03-15,0.75,4,quantile,12.6892189630729
ILI incidence,HR,2026-02-25,2026-03-15,0.8,4,quantile,14.5369119131358
ILI incidence,HR,2026-02-25,2026-03-15,0.85,4,quantile,17.3821462379102
ILI incidence,HR,2026-02-25,2026-03-15,0.9,4,quantile,21.5231953690382
ILI incidence,HR,2026-02-25,2026-03-15,0.95,4,quantile,30.5062994538383
ILI incidence,HR,2026-02-25,2026-03-15,0.975,4,quantile,37.4640127534746
ILI incidence,HR,2026-02-25,2026-03-15,0.99,4,quantile,49.1882433763568
ILI incidence,HR,2026-02-25,2026-02-22,,1,median,6.30041783926336
ILI incidence,HR,2026-02-25,2026-03-01,,2,median,6.46064191246849
ILI incidence,HR,2026-02-25,2026-03-08,,3,median,6.64577922558308
ILI incidence,HR,2026-02-25,2026-03-15,,4,median,6.85894915963121
ILI incidence,HU,2026-02-25,2026-02-22,0.01,1,quantile,415.62633659875
ILI incidence,HU,2026-02-25,2026-02-22,0.025,1,quantile,449.855688908743
ILI incidence,HU,2026-02-25,2026-02-22,0.05,1,quantile,475.763966255712
ILI incidence,HU,2026-02-25,2026-02-22,0.1,1,quantile,497.126211375837
ILI incidence,HU,2026-02-25,2026-02-22,0.15,1,quantile,518.768822322179
ILI incidence,HU,2026-02-25,2026-02-22,0.2,1,quantile,532.383024198784
ILI incidence,HU,2026-02-25,2026-02-22,0.25,1,quantile,546.56323246548
ILI incidence,HU,2026-02-25,2026-02-22,0.3,1,quantile,557.757524618052
ILI incidence,HU,2026-02-25,2026-02-22,0.35,1,quantile,568.318165196936
ILI incidence,HU,2026-02-25,2026-02-22,0.4,1,quantile,583.530414204848
ILI incidence,HU,2026-02-25,2026-02-22,0.45,1,quantile,595.338339574203
ILI incidence,HU,2026-02-25,2026-02-22,0.5,1,quantile,604.988413251831
ILI incidence,HU,2026-02-25,2026-02-22,0.55,1,quantile,615.241162768642
ILI incidence,HU,2026-02-25,2026-02-22,0.6,1,quantile,625.355622689248
ILI incidence,HU,2026-02-25,2026-02-22,0.65,1,quantile,638.030529580591
ILI incidence,HU,2026-02-25,2026-02-22,0.7,1,quantile,650.438294013368
ILI incidence,HU,2026-02-25,2026-02-22,0.75,1,quantile,667.361092735586
ILI incidence,HU,2026-02-25,2026-02-22,0.8,1,quantile,682.901843346319
ILI incidence,HU,2026-02-25,2026-02-22,0.85,1,quantile,701.900653116669
ILI incidence,HU,2026-02-25,2026-02-22,0.9,1,quantile,723.801058737967
ILI incidence,HU,2026-02-25,2026-02-22,0.95,1,quantile,768.126202525948
ILI incidence,HU,2026-02-25,2026-02-22,0.975,1,quantile,792.616009437858
ILI incidence,HU,2026-02-25,2026-02-22,0.99,1,quantile,822.05502562721
ILI incidence,HU,2026-02-25,2026-03-01,0.01,2,quantile,309.680871363866
ILI incidence,HU,2026-02-25,2026-03-01,0.025,2,quantile,333.158432063984
ILI incidence,HU,2026-02-25,2026-03-01,0.05,2,quantile,354.075006756892
ILI incidence,HU,2026-02-25,2026-03-01,0.1,2,quantile,389.67616902892
ILI incidence,HU,2026-02-25,2026-03-01,0.15,2,quantile,407.488728269708
ILI incidence,HU,2026-02-25,2026-03-01,0.2,2,quantile,427.864045028798
ILI incidence,HU,2026-02-25,2026-03-01,0.25,2,quantile,441.463805541444
ILI incidence,HU,2026-02-25,2026-03-01,0.3,2,quantile,459.654932905819
ILI incidence,HU,2026-02-25,2026-03-01,0.35,2,quantile,474.702838266261
ILI incidence,HU,2026-02-25,2026-03-01,0.4,2,quantile,492.573539649844
ILI incidence,HU,2026-02-25,2026-03-01,0.45,2,quantile,506.114196183076
ILI incidence,HU,2026-02-25,2026-03-01,0.5,2,quantile,519.316462158247
ILI incidence,HU,2026-02-25,2026-03-01,0.55,2,quantile,534.186990018445
ILI incidence,HU,2026-02-25,2026-03-01,0.6,2,quantile,548.478058719729
ILI incidence,HU,2026-02-25,2026-03-01,0.65,2,quantile,566.502902644484
ILI incidence,HU,2026-02-25,2026-03-01,0.7,2,quantile,583.837871502887
ILI incidence,HU,2026-02-25,2026-03-01,0.75,2,quantile,607.107389927101
ILI incidence,HU,2026-02-25,2026-03-01,0.8,2,quantile,628.861110773939
ILI incidence,HU,2026-02-25,2026-03-01,0.85,2,quantile,652.926689732369
ILI incidence,HU,2026-02-25,2026-03-01,0.9,2,quantile,684.158648636874
ILI incidence,HU,2026-02-25,2026-03-01,0.95,2,quantile,735.772450875988
ILI incidence,HU,2026-02-25,2026-03-01,0.975,2,quantile,774.663019992225
ILI incidence,HU,2026-02-25,2026-03-01,0.99,2,quantile,828.18272895364
ILI incidence,HU,2026-02-25,2026-03-08,0.01,3,quantile,218.519205459924
ILI incidence,HU,2026-02-25,2026-03-08,0.025,3,quantile,241.342120500661
ILI incidence,HU,2026-02-25,2026-03-08,0.05,3,quantile,267.969574087286
ILI incidence,HU,2026-02-25,2026-03-08,0.1,3,quantile,301.707076638701
