origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.25,3.0540044684472374
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.3,1.64441575653243
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.3,2.789877215944861
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.3,4.349137257248799
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.3,5.804955673679055
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.35,3.581363881320572
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.35,5.155051742179578
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.35,6.9438815793133495
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.35,8.511095019820456
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.4,5.495042894899529
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.4,7.491812751100244
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.4,9.507454496518452
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.4,11.184724740852616
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.45,7.393567668510507
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.45,9.810069174442177
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.45,12.050726726467712
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.45,13.837182245389451
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.5,9.284619794769853
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.5,12.119200874755425
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.5,14.58398856479197
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.5,16.47919960196399
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.55,11.1756719210292
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.55,14.428332575068676
